# DPGA full geometry file (creation date: 2016-04-07 11:23:47.717894122 +0200 CEST)
# iChannelAbs240 X0 Y0 Z0 X1 Y1 Z1 X2 Y2 Z2 X3 Y3 Z3 X4 Y4 Z4 X5 Y5 Z5 X6 Y6 Z6 X7 Y7 Z7
155 130.88511684874226 -71.80326376628774 22.75 130.88511684874226 -71.80326376628774 35.75 135.8600014694884 -59.79282984364101 35.75 135.8600014694884 -59.79282984364101 22.75 144.74330983641156 -77.54351525176409 22.75 144.74330983641156 -77.54351525176409 35.75 149.7181944571577 -65.53308132911735 35.75 149.7181944571577 -65.53308132911735 22.75
156 138.34744377986152 -53.78761288231764 81.25 138.34744377986152 -53.78761288231764 94.25 143.32232840060766 -41.77717895967091 94.25 143.32232840060766 -41.77717895967091 81.25 152.20563676753082 -59.52786436779399 81.25 152.20563676753082 -59.52786436779399 94.25 157.18052138827696 -47.51743044514726 94.25 157.18052138827696 -47.51743044514726 81.25
157 138.34744377986152 -53.78761288231764 61.75 138.34744377986152 -53.78761288231764 74.75 143.32232840060766 -41.77717895967091 74.75 143.32232840060766 -41.77717895967091 61.75 152.20563676753082 -59.52786436779399 61.75 152.20563676753082 -59.52786436779399 74.75 157.18052138827696 -47.51743044514726 74.75 157.18052138827696 -47.51743044514726 61.75
158 130.88511684874226 -71.80326376628774 81.25 130.88511684874226 -71.80326376628774 94.25 135.8600014694884 -59.79282984364101 94.25 135.8600014694884 -59.79282984364101 81.25 144.74330983641156 -77.54351525176409 81.25 144.74330983641156 -77.54351525176409 94.25 149.7181944571577 -65.53308132911735 94.25 149.7181944571577 -65.53308132911735 81.25
159 130.88511684874226 -71.80326376628774 61.75 130.88511684874226 -71.80326376628774 74.75 135.8600014694884 -59.79282984364101 74.75 135.8600014694884 -59.79282984364101 61.75 144.74330983641156 -77.54351525176409 61.75 144.74330983641156 -77.54351525176409 74.75 149.7181944571577 -65.53308132911735 74.75 149.7181944571577 -65.53308132911735 61.75
160 147.5546275525886 -16.147891125990775 -81.25 147.5546275525886 -16.147891125990775 -68.25 149.2514680514493 -3.259107928131238 -68.25 149.2514680514493 -3.259107928131238 -81.25 162.42630047319577 -18.105784009291547 -81.25 162.42630047319577 -18.105784009291547 -68.25 164.12314097205646 -5.217000811432012 -68.25 164.12314097205646 -5.217000811432012 -81.25
161 147.5546275525886 -16.147891125990775 -100.75 147.5546275525886 -16.147891125990775 -87.75 149.2514680514493 -3.259107928131238 -87.75 149.2514680514493 -3.259107928131238 -100.75 162.42630047319577 -18.105784009291547 -100.75 162.42630047319577 -18.105784009291547 -87.75 164.12314097205646 -5.217000811432012 -87.75 164.12314097205646 -5.217000811432012 -100.75
162 145.0093668042976 -35.481065922780076 -81.25 145.0093668042976 -35.481065922780076 -68.25 146.7062073031583 -22.592282724920537 -68.25 146.7062073031583 -22.592282724920537 -81.25 159.88103972490475 -37.43895880608085 -81.25 159.88103972490475 -37.43895880608085 -68.25 161.57788022376545 -24.55017560822131 -68.25 161.57788022376545 -24.55017560822131 -81.25
163 145.0093668042976 -35.481065922780076 -100.75 145.0093668042976 -35.481065922780076 -87.75 146.7062073031583 -22.592282724920537 -87.75 146.7062073031583 -22.592282724920537 -100.75 159.88103972490475 -37.43895880608085 -100.75 159.88103972490475 -37.43895880608085 -87.75 161.57788022376545 -24.55017560822131 -87.75 161.57788022376545 -24.55017560822131 -100.75
164 147.5546275525886 -16.147891125990775 -42.25 147.5546275525886 -16.147891125990775 -29.25 149.2514680514493 -3.259107928131238 -29.25 149.2514680514493 -3.259107928131238 -42.25 162.42630047319577 -18.105784009291547 -42.25 162.42630047319577 -18.105784009291547 -29.25 164.12314097205646 -5.217000811432012 -29.25 164.12314097205646 -5.217000811432012 -42.25
165 147.5546275525886 -16.147891125990775 -61.75 147.5546275525886 -16.147891125990775 -48.75 149.2514680514493 -3.259107928131238 -48.75 149.2514680514493 -3.259107928131238 -61.75 162.42630047319577 -18.105784009291547 -61.75 162.42630047319577 -18.105784009291547 -48.75 164.12314097205646 -5.217000811432012 -48.75 164.12314097205646 -5.217000811432012 -61.75
166 145.0093668042976 -35.481065922780076 -42.25 145.0093668042976 -35.481065922780076 -29.25 146.7062073031583 -22.592282724920537 -29.25 146.7062073031583 -22.592282724920537 -42.25 159.88103972490475 -37.43895880608085 -42.25 159.88103972490475 -37.43895880608085 -29.25 161.57788022376545 -24.55017560822131 -29.25 161.57788022376545 -24.55017560822131 -42.25
167 145.0093668042976 -35.481065922780076 -61.75 145.0093668042976 -35.481065922780076 -48.75 146.7062073031583 -22.592282724920537 -48.75 146.7062073031583 -22.592282724920537 -61.75 159.88103972490475 -37.43895880608085 -61.75 159.88103972490475 -37.43895880608085 -48.75 161.57788022376545 -24.55017560822131 -48.75 161.57788022376545 -24.55017560822131 -61.75
168 147.5546275525886 -16.147891125990775 -3.25 147.5546275525886 -16.147891125990775 9.75 149.2514680514493 -3.259107928131238 9.75 149.2514680514493 -3.259107928131238 -3.25 162.42630047319577 -18.105784009291547 -3.25 162.42630047319577 -18.105784009291547 9.75 164.12314097205646 -5.217000811432012 9.75 164.12314097205646 -5.217000811432012 -3.25
169 147.5546275525886 -16.147891125990775 -22.75 147.5546275525886 -16.147891125990775 -9.75 149.2514680514493 -3.259107928131238 -9.75 149.2514680514493 -3.259107928131238 -22.75 162.42630047319577 -18.105784009291547 -22.75 162.42630047319577 -18.105784009291547 -9.75 164.12314097205646 -5.217000811432012 -9.75 164.12314097205646 -5.217000811432012 -22.75
170 145.0093668042976 -35.481065922780076 -3.25 145.0093668042976 -35.481065922780076 9.75 146.7062073031583 -22.592282724920537 9.75 146.7062073031583 -22.592282724920537 -3.25 159.88103972490475 -37.43895880608085 -3.25 159.88103972490475 -37.43895880608085 9.75 161.57788022376545 -24.55017560822131 9.75 161.57788022376545 -24.55017560822131 -3.25
171 145.0093668042976 -35.481065922780076 -22.75 145.0093668042976 -35.481065922780076 -9.75 146.7062073031583 -22.592282724920537 -9.75 146.7062073031583 -22.592282724920537 -22.75 159.88103972490475 -37.43895880608085 -22.75 159.88103972490475 -37.43895880608085 -9.75 161.57788022376545 -24.55017560822131 -9.75 161.57788022376545 -24.55017560822131 -22.75
172 147.5546275525886 -16.147891125990775 35.75 147.5546275525886 -16.147891125990775 48.75 149.2514680514493 -3.259107928131238 48.75 149.2514680514493 -3.259107928131238 35.75 162.42630047319577 -18.105784009291547 35.75 162.42630047319577 -18.105784009291547 48.75 164.12314097205646 -5.217000811432012 48.75 164.12314097205646 -5.217000811432012 35.75
173 147.5546275525886 -16.147891125990775 16.25 147.5546275525886 -16.147891125990775 29.25 149.2514680514493 -3.259107928131238 29.25 149.2514680514493 -3.259107928131238 16.25 162.42630047319577 -18.105784009291547 16.25 162.42630047319577 -18.105784009291547 29.25 164.12314097205646 -5.217000811432012 29.25 164.12314097205646 -5.217000811432012 16.25
174 145.0093668042976 -35.481065922780076 35.75 145.0093668042976 -35.481065922780076 48.75 146.7062073031583 -22.592282724920537 48.75 146.7062073031583 -22.592282724920537 35.75 159.88103972490475 -37.43895880608085 35.75 159.88103972490475 -37.43895880608085 48.75 161.57788022376545 -24.55017560822131 48.75 161.57788022376545 -24.55017560822131 35.75
175 145.0093668042976 -35.481065922780076 16.25 145.0093668042976 -35.481065922780076 29.25 146.7062073031583 -22.592282724920537 29.25 146.7062073031583 -22.592282724920537 16.25 159.88103972490475 -37.43895880608085 16.25 159.88103972490475 -37.43895880608085 29.25 161.57788022376545 -24.55017560822131 29.25 161.57788022376545 -24.55017560822131 16.25
176 147.5546275525886 -16.147891125990775 74.75 147.5546275525886 -16.147891125990775 87.75 149.2514680514493 -3.259107928131238 87.75 149.2514680514493 -3.259107928131238 74.75 162.42630047319577 -18.105784009291547 74.75 162.42630047319577 -18.105784009291547 87.75 164.12314097205646 -5.217000811432012 87.75 164.12314097205646 -5.217000811432012 74.75
177 147.5546275525886 -16.147891125990775 55.25 147.5546275525886 -16.147891125990775 68.25 149.2514680514493 -3.259107928131238 68.25 149.2514680514493 -3.259107928131238 55.25 162.42630047319577 -18.105784009291547 55.25 162.42630047319577 -18.105784009291547 68.25 164.12314097205646 -5.217000811432012 68.25 164.12314097205646 -5.217000811432012 55.25
178 145.0093668042976 -35.481065922780076 74.75 145.0093668042976 -35.481065922780076 87.75 146.7062073031583 -22.592282724920537 87.75 146.7062073031583 -22.592282724920537 74.75 159.88103972490475 -37.43895880608085 74.75 159.88103972490475 -37.43895880608085 87.75 161.57788022376545 -24.55017560822131 87.75 161.57788022376545 -24.55017560822131 74.75
179 145.0093668042976 -35.481065922780076 55.25 145.0093668042976 -35.481065922780076 68.25 146.7062073031583 -22.592282724920537 68.25 146.7062073031583 -22.592282724920537 55.25 159.88103972490475 -37.43895880608085 55.25 159.88103972490475 -37.43895880608085 68.25 161.57788022376545 -24.55017560822131 68.25 161.57788022376545 -24.55017560822131 55.25
180 146.7062073031583 22.592282724920537 -68.25 146.7062073031583 22.592282724920537 -55.25 145.0093668042976 35.481065922780076 -55.25 145.0093668042976 35.481065922780076 -68.25 161.57788022376545 24.55017560822131 -68.25 161.57788022376545 24.55017560822131 -55.25 159.88103972490475 37.43895880608085 -55.25 159.88103972490475 37.43895880608085 -68.25
181 146.7062073031583 22.592282724920537 -87.75 146.7062073031583 22.592282724920537 -74.75 145.0093668042976 35.481065922780076 -74.75 145.0093668042976 35.481065922780076 -87.75 161.57788022376545 24.55017560822131 -87.75 161.57788022376545 24.55017560822131 -74.75 159.88103972490475 37.43895880608085 -74.75 159.88103972490475 37.43895880608085 -87.75
182 149.2514680514493 3.259107928131238 -68.25 149.2514680514493 3.259107928131238 -55.25 147.5546275525886 16.147891125990775 -55.25 147.5546275525886 16.147891125990775 -68.25 164.12314097205646 5.217000811432012 -68.25 164.12314097205646 5.217000811432012 -55.25 162.42630047319577 18.105784009291547 -55.25 162.42630047319577 18.105784009291547 -68.25
183 149.2514680514493 3.259107928131238 -87.75 149.2514680514493 3.259107928131238 -74.75 147.5546275525886 16.147891125990775 -74.75 147.5546275525886 16.147891125990775 -87.75 164.12314097205646 5.217000811432012 -87.75 164.12314097205646 5.217000811432012 -74.75 162.42630047319577 18.105784009291547 -74.75 162.42630047319577 18.105784009291547 -87.75
184 146.7062073031583 22.592282724920537 -29.25 146.7062073031583 22.592282724920537 -16.25 145.0093668042976 35.481065922780076 -16.25 145.0093668042976 35.481065922780076 -29.25 161.57788022376545 24.55017560822131 -29.25 161.57788022376545 24.55017560822131 -16.25 159.88103972490475 37.43895880608085 -16.25 159.88103972490475 37.43895880608085 -29.25
185 146.7062073031583 22.592282724920537 -48.75 146.7062073031583 22.592282724920537 -35.75 145.0093668042976 35.481065922780076 -35.75 145.0093668042976 35.481065922780076 -48.75 161.57788022376545 24.55017560822131 -48.75 161.57788022376545 24.55017560822131 -35.75 159.88103972490475 37.43895880608085 -35.75 159.88103972490475 37.43895880608085 -48.75
186 149.2514680514493 3.259107928131238 -29.25 149.2514680514493 3.259107928131238 -16.25 147.5546275525886 16.147891125990775 -16.25 147.5546275525886 16.147891125990775 -29.25 164.12314097205646 5.217000811432012 -29.25 164.12314097205646 5.217000811432012 -16.25 162.42630047319577 18.105784009291547 -16.25 162.42630047319577 18.105784009291547 -29.25
187 149.2514680514493 3.259107928131238 -48.75 149.2514680514493 3.259107928131238 -35.75 147.5546275525886 16.147891125990775 -35.75 147.5546275525886 16.147891125990775 -48.75 164.12314097205646 5.217000811432012 -48.75 164.12314097205646 5.217000811432012 -35.75 162.42630047319577 18.105784009291547 -35.75 162.42630047319577 18.105784009291547 -48.75
188 146.7062073031583 22.592282724920537 9.75 146.7062073031583 22.592282724920537 22.75 145.0093668042976 35.481065922780076 22.75 145.0093668042976 35.481065922780076 9.75 161.57788022376545 24.55017560822131 9.75 161.57788022376545 24.55017560822131 22.75 159.88103972490475 37.43895880608085 22.75 159.88103972490475 37.43895880608085 9.75
189 146.7062073031583 22.592282724920537 -9.75 146.7062073031583 22.592282724920537 3.25 145.0093668042976 35.481065922780076 3.25 145.0093668042976 35.481065922780076 -9.75 161.57788022376545 24.55017560822131 -9.75 161.57788022376545 24.55017560822131 3.25 159.88103972490475 37.43895880608085 3.25 159.88103972490475 37.43895880608085 -9.75
190 149.2514680514493 3.259107928131238 9.75 149.2514680514493 3.259107928131238 22.75 147.5546275525886 16.147891125990775 22.75 147.5546275525886 16.147891125990775 9.75 164.12314097205646 5.217000811432012 9.75 164.12314097205646 5.217000811432012 22.75 162.42630047319577 18.105784009291547 22.75 162.42630047319577 18.105784009291547 9.75
191 149.2514680514493 3.259107928131238 -9.75 149.2514680514493 3.259107928131238 3.25 147.5546275525886 16.147891125990775 3.25 147.5546275525886 16.147891125990775 -9.75 164.12314097205646 5.217000811432012 -9.75 164.12314097205646 5.217000811432012 3.25 162.42630047319577 18.105784009291547 3.25 162.42630047319577 18.105784009291547 -9.75
192 146.7062073031583 22.592282724920537 48.75 146.7062073031583 22.592282724920537 61.75 145.0093668042976 35.481065922780076 61.75 145.0093668042976 35.481065922780076 48.75 161.57788022376545 24.55017560822131 48.75 161.57788022376545 24.55017560822131 61.75 159.88103972490475 37.43895880608085 61.75 159.88103972490475 37.43895880608085 48.75
193 146.7062073031583 22.592282724920537 29.25 146.7062073031583 22.592282724920537 42.25 145.0093668042976 35.481065922780076 42.25 145.0093668042976 35.481065922780076 29.25 161.57788022376545 24.55017560822131 29.25 161.57788022376545 24.55017560822131 42.25 159.88103972490475 37.43895880608085 42.25 159.88103972490475 37.43895880608085 29.25
194 149.2514680514493 3.259107928131238 48.75 149.2514680514493 3.259107928131238 61.75 147.5546275525886 16.147891125990775 61.75 147.5546275525886 16.147891125990775 48.75 164.12314097205646 5.217000811432012 48.75 164.12314097205646 5.217000811432012 61.75 162.42630047319577 18.105784009291547 61.75 162.42630047319577 18.105784009291547 48.75
195 149.2514680514493 3.259107928131238 29.25 149.2514680514493 3.259107928131238 42.25 147.5546275525886 16.147891125990775 42.25 147.5546275525886 16.147891125990775 29.25 164.12314097205646 5.217000811432012 29.25 164.12314097205646 5.217000811432012 42.25 162.42630047319577 18.105784009291547 42.25 162.42630047319577 18.105784009291547 29.25
196 146.7062073031583 22.592282724920537 87.75 146.7062073031583 22.592282724920537 100.75 145.0093668042976 35.481065922780076 100.75 145.0093668042976 35.481065922780076 87.75 161.57788022376545 24.55017560822131 87.75 161.57788022376545 24.55017560822131 100.75 159.88103972490475 37.43895880608085 100.75 159.88103972490475 37.43895880608085 87.75
197 146.7062073031583 22.592282724920537 68.25 146.7062073031583 22.592282724920537 81.25 145.0093668042976 35.481065922780076 81.25 145.0093668042976 35.481065922780076 68.25 161.57788022376545 24.55017560822131 68.25 161.57788022376545 24.55017560822131 81.25 159.88103972490475 37.43895880608085 81.25 159.88103972490475 37.43895880608085 68.25
198 149.2514680514493 3.259107928131238 87.75 149.2514680514493 3.259107928131238 100.75 147.5546275525886 16.147891125990775 100.75 147.5546275525886 16.147891125990775 87.75 164.12314097205646 5.217000811432012 87.75 164.12314097205646 5.217000811432012 100.75 162.42630047319577 18.105784009291547 100.75 162.42630047319577 18.105784009291547 87.75
199 149.2514680514493 3.259107928131238 68.25 149.2514680514493 3.259107928131238 81.25 147.5546275525886 16.147891125990775 81.25 147.5546275525886 16.147891125990775 68.25 164.12314097205646 5.217000811432012 68.25 164.12314097205646 5.217000811432012 81.25 162.42630047319577 18.105784009291547 81.25 162.42630047319577 18.105784009291547 68.25
200 135.8600014694884 59.79282984364101 -74.75 135.8600014694884 59.79282984364101 -61.75 130.88511684874226 71.80326376628774 -61.75 130.88511684874226 71.80326376628774 -74.75 149.7181944571577 65.53308132911735 -74.75 149.7181944571577 65.53308132911735 -61.75 144.74330983641156 77.54351525176409 -61.75 144.74330983641156 77.54351525176409 -74.75
201 135.8600014694884 59.79282984364101 -94.25 135.8600014694884 59.79282984364101 -81.25 130.88511684874226 71.80326376628774 -81.25 130.88511684874226 71.80326376628774 -94.25 149.7181944571577 65.53308132911735 -94.25 149.7181944571577 65.53308132911735 -81.25 144.74330983641156 77.54351525176409 -81.25 144.74330983641156 77.54351525176409 -94.25
202 143.32232840060766 41.77717895967091 -74.75 143.32232840060766 41.77717895967091 -61.75 138.34744377986152 53.78761288231764 -61.75 138.34744377986152 53.78761288231764 -74.75 157.18052138827696 47.51743044514726 -74.75 157.18052138827696 47.51743044514726 -61.75 152.20563676753082 59.52786436779399 -61.75 152.20563676753082 59.52786436779399 -74.75
203 143.32232840060766 41.77717895967091 -94.25 143.32232840060766 41.77717895967091 -81.25 138.34744377986152 53.78761288231764 -81.25 138.34744377986152 53.78761288231764 -94.25 157.18052138827696 47.51743044514726 -94.25 157.18052138827696 47.51743044514726 -81.25 152.20563676753082 59.52786436779399 -81.25 152.20563676753082 59.52786436779399 -94.25
204 135.8600014694884 59.79282984364101 -35.75 135.8600014694884 59.79282984364101 -22.75 130.88511684874226 71.80326376628774 -22.75 130.88511684874226 71.80326376628774 -35.75 149.7181944571577 65.53308132911735 -35.75 149.7181944571577 65.53308132911735 -22.75 144.74330983641156 77.54351525176409 -22.75 144.74330983641156 77.54351525176409 -35.75
205 135.8600014694884 59.79282984364101 -55.25 135.8600014694884 59.79282984364101 -42.25 130.88511684874226 71.80326376628774 -42.25 130.88511684874226 71.80326376628774 -55.25 149.7181944571577 65.53308132911735 -55.25 149.7181944571577 65.53308132911735 -42.25 144.74330983641156 77.54351525176409 -42.25 144.74330983641156 77.54351525176409 -55.25
206 143.32232840060766 41.77717895967091 -35.75 143.32232840060766 41.77717895967091 -22.75 138.34744377986152 53.78761288231764 -22.75 138.34744377986152 53.78761288231764 -35.75 157.18052138827696 47.51743044514726 -35.75 157.18052138827696 47.51743044514726 -22.75 152.20563676753082 59.52786436779399 -22.75 152.20563676753082 59.52786436779399 -35.75
207 143.32232840060766 41.77717895967091 -55.25 143.32232840060766 41.77717895967091 -42.25 138.34744377986152 53.78761288231764 -42.25 138.34744377986152 53.78761288231764 -55.25 157.18052138827696 47.51743044514726 -55.25 157.18052138827696 47.51743044514726 -42.25 152.20563676753082 59.52786436779399 -42.25 152.20563676753082 59.52786436779399 -55.25
208 135.8600014694884 59.79282984364101 3.25 135.8600014694884 59.79282984364101 16.25 130.88511684874226 71.80326376628774 16.25 130.88511684874226 71.80326376628774 3.25 149.7181944571577 65.53308132911735 3.25 149.7181944571577 65.53308132911735 16.25 144.74330983641156 77.54351525176409 16.25 144.74330983641156 77.54351525176409 3.25
209 135.8600014694884 59.79282984364101 -16.25 135.8600014694884 59.79282984364101 -3.25 130.88511684874226 71.80326376628774 -3.25 130.88511684874226 71.80326376628774 -16.25 149.7181944571577 65.53308132911735 -16.25 149.7181944571577 65.53308132911735 -3.25 144.74330983641156 77.54351525176409 -3.25 144.74330983641156 77.54351525176409 -16.25
210 143.32232840060766 41.77717895967091 3.25 143.32232840060766 41.77717895967091 16.25 138.34744377986152 53.78761288231764 16.25 138.34744377986152 53.78761288231764 3.25 157.18052138827696 47.51743044514726 3.25 157.18052138827696 47.51743044514726 16.25 152.20563676753082 59.52786436779399 16.25 152.20563676753082 59.52786436779399 3.25
211 143.32232840060766 41.77717895967091 -16.25 143.32232840060766 41.77717895967091 -3.25 138.34744377986152 53.78761288231764 -3.25 138.34744377986152 53.78761288231764 -16.25 157.18052138827696 47.51743044514726 -16.25 157.18052138827696 47.51743044514726 -3.25 152.20563676753082 59.52786436779399 -3.25 152.20563676753082 59.52786436779399 -16.25
212 135.8600014694884 59.79282984364101 42.25 135.8600014694884 59.79282984364101 55.25 130.88511684874226 71.80326376628774 55.25 130.88511684874226 71.80326376628774 42.25 149.7181944571577 65.53308132911735 42.25 149.7181944571577 65.53308132911735 55.25 144.74330983641156 77.54351525176409 55.25 144.74330983641156 77.54351525176409 42.25
213 135.8600014694884 59.79282984364101 22.75 135.8600014694884 59.79282984364101 35.75 130.88511684874226 71.80326376628774 35.75 130.88511684874226 71.80326376628774 22.75 149.7181944571577 65.53308132911735 22.75 149.7181944571577 65.53308132911735 35.75 144.74330983641156 77.54351525176409 35.75 144.74330983641156 77.54351525176409 22.75
214 143.32232840060766 41.77717895967091 42.25 143.32232840060766 41.77717895967091 55.25 138.34744377986152 53.78761288231764 55.25 138.34744377986152 53.78761288231764 42.25 157.18052138827696 47.51743044514726 42.25 157.18052138827696 47.51743044514726 55.25 152.20563676753082 59.52786436779399 55.25 152.20563676753082 59.52786436779399 42.25
215 143.32232840060766 41.77717895967091 22.75 143.32232840060766 41.77717895967091 35.75 138.34744377986152 53.78761288231764 35.75 138.34744377986152 53.78761288231764 22.75 157.18052138827696 47.51743044514726 22.75 157.18052138827696 47.51743044514726 35.75 152.20563676753082 59.52786436779399 35.75 152.20563676753082 59.52786436779399 22.75
216 135.8600014694884 59.79282984364101 81.25 135.8600014694884 59.79282984364101 94.25 130.88511684874226 71.80326376628774 94.25 130.88511684874226 71.80326376628774 81.25 149.7181944571577 65.53308132911735 81.25 149.7181944571577 65.53308132911735 94.25 144.74330983641156 77.54351525176409 94.25 144.74330983641156 77.54351525176409 81.25
217 135.8600014694884 59.79282984364101 61.75 135.8600014694884 59.79282984364101 74.75 130.88511684874226 71.80326376628774 74.75 130.88511684874226 71.80326376628774 61.75 149.7181944571577 65.53308132911735 61.75 149.7181944571577 65.53308132911735 74.75 144.74330983641156 77.54351525176409 74.75 144.74330983641156 77.54351525176409 61.75
218 143.32232840060766 41.77717895967091 81.25 143.32232840060766 41.77717895967091 94.25 138.34744377986152 53.78761288231764 94.25 138.34744377986152 53.78761288231764 81.25 157.18052138827696 47.51743044514726 81.25 157.18052138827696 47.51743044514726 94.25 152.20563676753082 59.52786436779399 94.25 152.20563676753082 59.52786436779399 81.25
219 143.32232840060766 41.77717895967091 61.75 143.32232840060766 41.77717895967091 74.75 138.34744377986152 53.78761288231764 74.75 138.34744377986152 53.78761288231764 61.75 157.18052138827696 47.51743044514726 61.75 157.18052138827696 47.51743044514726 74.75 152.20563676753082 59.52786436779399 74.75 152.20563676753082 59.52786436779399 61.75
220 115.75516105494097 92.91859442084066 -81.25 115.75516105494097 92.91859442084066 -68.25 107.8412624778276 103.23218784462671 -68.25 107.8412624778276 103.23218784462671 -81.25 127.6554611593095 102.05001585597147 -81.25 127.6554611593095 102.05001585597147 -68.25 119.74156258219612 112.36360927975751 -68.25 119.74156258219612 112.36360927975751 -81.25
221 115.75516105494097 92.91859442084066 -100.75 115.75516105494097 92.91859442084066 -87.75 107.8412624778276 103.23218784462671 -87.75 107.8412624778276 103.23218784462671 -100.75 127.6554611593095 102.05001585597147 -100.75 127.6554611593095 102.05001585597147 -87.75 119.74156258219612 112.36360927975751 -87.75 119.74156258219612 112.36360927975751 -100.75
222 127.62600892061101 77.44820428516158 -81.25 127.62600892061101 77.44820428516158 -68.25 119.71211034349764 87.76179770894763 -68.25 119.71211034349764 87.76179770894763 -81.25 139.52630902497955 86.57962572029238 -81.25 139.52630902497955 86.57962572029238 -68.25 131.61241044786618 96.89321914407843 -68.25 131.61241044786618 96.89321914407843 -81.25
223 127.62600892061101 77.44820428516158 -100.75 127.62600892061101 77.44820428516158 -87.75 119.71211034349764 87.76179770894763 -87.75 119.71211034349764 87.76179770894763 -100.75 139.52630902497955 86.57962572029238 -100.75 139.52630902497955 86.57962572029238 -87.75 131.61241044786618 96.89321914407843 -87.75 131.61241044786618 96.89321914407843 -100.75
224 115.75516105494097 92.91859442084066 -42.25 115.75516105494097 92.91859442084066 -29.25 107.8412624778276 103.23218784462671 -29.25 107.8412624778276 103.23218784462671 -42.25 127.6554611593095 102.05001585597147 -42.25 127.6554611593095 102.05001585597147 -29.25 119.74156258219612 112.36360927975751 -29.25 119.74156258219612 112.36360927975751 -42.25
225 115.75516105494097 92.91859442084066 -61.75 115.75516105494097 92.91859442084066 -48.75 107.8412624778276 103.23218784462671 -48.75 107.8412624778276 103.23218784462671 -61.75 127.6554611593095 102.05001585597147 -61.75 127.6554611593095 102.05001585597147 -48.75 119.74156258219612 112.36360927975751 -48.75 119.74156258219612 112.36360927975751 -61.75
226 127.62600892061101 77.44820428516158 -42.25 127.62600892061101 77.44820428516158 -29.25 119.71211034349764 87.76179770894763 -29.25 119.71211034349764 87.76179770894763 -42.25 139.52630902497955 86.57962572029238 -42.25 139.52630902497955 86.57962572029238 -29.25 131.61241044786618 96.89321914407843 -29.25 131.61241044786618 96.89321914407843 -42.25
227 127.62600892061101 77.44820428516158 -61.75 127.62600892061101 77.44820428516158 -48.75 119.71211034349764 87.76179770894763 -48.75 119.71211034349764 87.76179770894763 -61.75 139.52630902497955 86.57962572029238 -61.75 139.52630902497955 86.57962572029238 -48.75 131.61241044786618 96.89321914407843 -48.75 131.61241044786618 96.89321914407843 -61.75
228 115.75516105494097 92.91859442084066 -3.25 115.75516105494097 92.91859442084066 9.75 107.8412624778276 103.23218784462671 9.75 107.8412624778276 103.23218784462671 -3.25 127.6554611593095 102.05001585597147 -3.25 127.6554611593095 102.05001585597147 9.75 119.74156258219612 112.36360927975751 9.75 119.74156258219612 112.36360927975751 -3.25
229 115.75516105494097 92.91859442084066 -22.75 115.75516105494097 92.91859442084066 -9.75 107.8412624778276 103.23218784462671 -9.75 107.8412624778276 103.23218784462671 -22.75 127.6554611593095 102.05001585597147 -22.75 127.6554611593095 102.05001585597147 -9.75 119.74156258219612 112.36360927975751 -9.75 119.74156258219612 112.36360927975751 -22.75
230 127.62600892061101 77.44820428516158 -3.25 127.62600892061101 77.44820428516158 9.75 119.71211034349764 87.76179770894763 9.75 119.71211034349764 87.76179770894763 -3.25 139.52630902497955 86.57962572029238 -3.25 139.52630902497955 86.57962572029238 9.75 131.61241044786618 96.89321914407843 9.75 131.61241044786618 96.89321914407843 -3.25
231 127.62600892061101 77.44820428516158 -22.75 127.62600892061101 77.44820428516158 -9.75 119.71211034349764 87.76179770894763 -9.75 119.71211034349764 87.76179770894763 -22.75 139.52630902497955 86.57962572029238 -22.75 139.52630902497955 86.57962572029238 -9.75 131.61241044786618 96.89321914407843 -9.75 131.61241044786618 96.89321914407843 -22.75
232 115.75516105494097 92.91859442084066 35.75 115.75516105494097 92.91859442084066 48.75 107.8412624778276 103.23218784462671 48.75 107.8412624778276 103.23218784462671 35.75 127.6554611593095 102.05001585597147 35.75 127.6554611593095 102.05001585597147 48.75 119.74156258219612 112.36360927975751 48.75 119.74156258219612 112.36360927975751 35.75
233 115.75516105494097 92.91859442084066 16.25 115.75516105494097 92.91859442084066 29.25 107.8412624778276 103.23218784462671 29.25 107.8412624778276 103.23218784462671 16.25 127.6554611593095 102.05001585597147 16.25 127.6554611593095 102.05001585597147 29.25 119.74156258219612 112.36360927975751 29.25 119.74156258219612 112.36360927975751 16.25
234 127.62600892061101 77.44820428516158 35.75 127.62600892061101 77.44820428516158 48.75 119.71211034349764 87.76179770894763 48.75 119.71211034349764 87.76179770894763 35.75 139.52630902497955 86.57962572029238 35.75 139.52630902497955 86.57962572029238 48.75 131.61241044786618 96.89321914407843 48.75 131.61241044786618 96.89321914407843 35.75
235 127.62600892061101 77.44820428516158 16.25 127.62600892061101 77.44820428516158 29.25 119.71211034349764 87.76179770894763 29.25 119.71211034349764 87.76179770894763 16.25 139.52630902497955 86.57962572029238 16.25 139.52630902497955 86.57962572029238 29.25 131.61241044786618 96.89321914407843 29.25 131.61241044786618 96.89321914407843 16.25
236 115.75516105494097 92.91859442084066 74.75 115.75516105494097 92.91859442084066 87.75 107.8412624778276 103.23218784462671 87.75 107.8412624778276 103.23218784462671 74.75 127.6554611593095 102.05001585597147 74.75 127.6554611593095 102.05001585597147 87.75 119.74156258219612 112.36360927975751 87.75 119.74156258219612 112.36360927975751 74.75
